org_id,org_name,street,city_name,state_id,zip_code,mission,web_url,phone,email,org_type,org_size,org_rating,is_collaborator,is_contributor,created_at,last_updated_at
ORG000016,Bright Neighbor Initiative,4288 Park Blvd,Buffalo,3,14202,To communities dignity relief empower families care access resources.,https://www.brightneighborinitiative-000016.example,+1-202-555-0134,,non_profit,small,3,True,True,2025-01-27 07:49:44,2025-05-13 11:58:07
ORG000017,Summit Support Network,5379 Washington St,Geelong,15,3220,To connect opportunity neighbors uplift resilience families care serve.,https://www.summitsupportnetwork-000017.example,,,for_profit,medium,3,True,True,2024-07-05 21:19:58,2024-07-14 05:51:53
ORG000018,Beacon Alliance Trust,1351 Elm Rd,Lake Newburg,13,110642,To support strengthen wellbeing dignity care connect resources uplift communities serve assist opportunity.,https://www.beaconalliancetrust-000018.example,,contact@beaconalliancetrust-000018.example,non_profit,small,5,False,True,2025-03-04 06:26:58,2025-05-31 22:17:28
ORG000019,Open Community Initiative,2387 Lake Ct,Geelong,15,3220,To volunteers relief neighbors empower resources uplift connect wellbeing serve.,https://www.opencommunityinitiative-000019.example,,contact@opencommunityinitiative-000019.example,for_profit,large,2,False,False,2024-11-03 23:26:04,2025-02-22 19:45:23
ORG000020,Evergreen Support Trust,9414 Washington St,Port Melbourneton,15,3088,To volunteers assist strengthen resources connect neighbors communities dignity serve opportunity.,https://www.evergreensupporttrust-000020.example,,contact@evergreensupporttrust-000020.example,non_profit,small,2,True,True,2024-10-02 03:14:39,2024-10-27 12:29:22
ORG000021,Cornerstone Care Coalition,2500 Pine Ct,Toronto,6,M5H 2N2,To support wellbeing resources assist opportunity dignity communities connect relief serve.,https://www.cornerstonecarecoalition-000021.example,+1-416-555-0129,contact@cornerstonecarecoalition-000021.example,for_profit,small,4,True,True,2024-02-21 14:14:27,2024-03-31 18:08:38
ORG000022,Cornerstone Family Foundation,8170 Main Ln,Buffalo,3,14202,To neighbors uplift wellbeing families strengthen assist opportunity empower.,https://www.cornerstonefamilyfoundat-000022.example,+1-202-555-0110,contact@cornerstonefamilyfoundat-000022.example,non_profit,medium,3,False,True,2025-05-15 07:05:23,2025-06-29 17:40:17
ORG000023,Helping Community Society,5657 Church St,Seattle,5,98101,To communities families neighbors connect wellbeing resources relief empower strengthen care.,https://www.helpingcommunitysociety-000023.example,+1-202-555-0196,contact@helpingcommunitysociety-000023.example,for_profit,small,4,False,True,2025-06-13 11:37:05,2025-09-29 19:29:51
ORG000024,Open Alliance Network,6726 Maple Ave,East Edinburghbridge,10,EH1 1TG,To resources dignity communities volunteers connect support care wellbeing opportunity assist empower strengthen.,https://www.openalliancenetwork-000024.example,,contact@openalliancenetwork-000024.example,non_profit,medium,5,False,True,2024-10-11 22:15:01,2025-01-27 11:22:48
ORG000025,Cornerstone Alliance Initiative,6922 Main St,East Munichfield,17,80360,To empower serve relief connect resilience uplift care assist opportunity support wellbeing access.,https://www.cornerstoneallianceiniti-000025.example,,contact@cornerstoneallianceiniti-000025.example,non_profit,large,5,True,True,2025-04-01 23:56:04,2025-05-11 06:39:17
ORG000026,Open Family Initiative,8777 Sunset Dr,West Montrealville,8,H2Y 6A2,To opportunity resources dignity empower strengthen volunteers support relief.,https://www.openfamilyinitiative-000026.example,+1-416-555-0175,contact@openfamilyinitiative-000026.example,for_profit,large,5,False,True,2024-09-06 02:33:07,2024-10-28 19:03:52
ORG000027,Helping Community Foundation,9077 Oak Ln,Houston,4,77002,To uplift assist resilience wellbeing strengthen access relief support communities neighbors serve.,https://www.helpingcommunityfoundati-000027.example,+1-202-555-0193,contact@helpingcommunityfoundati-000027.example,non_profit,large,2,True,True,2025-05-05 13:45:31,2025-05-25 14:32:11
ORG000028,Helping Foundation Collective,8989 Cedar Way,Port Manchesterwood,9,M1 6YJ,To connect neighbors care access uplift families support assist resources wellbeing dignity.,https://www.helpingfoundationcollect-000028.example,,contact@helpingfoundationcollect-000028.example,for_profit,small,5,True,True,2025-08-06 20:06:41,2025-09-08 07:25:19
ORG000029,Summit Outreach Center,6590 Cedar Ln,Port Losfield,2,90040,To connect opportunity empower resilience serve families relief support resources.,https://www.summitoutreachcenter-000029.example,+1-202-555-0117,contact@summitoutreachcenter-000029.example,for_profit,medium,3,False,True,2024-12-28 22:02:22,2025-03-24 17:52:45
ORG000030,Guardian Network Society,9130 Lake Ave,South Berlinwood,16,10187,To strengthen dignity serve resources uplift neighbors communities volunteers connect support empower access.,https://www.guardiannetworksociety-000030.example,,contact@guardiannetworksociety-000030.example,non_profit,medium,3,True,True,2025-05-08 16:01:43,2025-06-02 19:26:14
ORG000031,Cornerstone Relief Collective,9021 Union Rd,North Arlingtonford,1,22248,To access care resilience communities neighbors opportunity relief connect uplift assist empower families.,https://www.cornerstonereliefcollect-000031.example,+1-202-555-0127,contact@cornerstonereliefcollect-000031.example,for_profit,small,5,True,False,2024-02-03 01:47:46,2024-02-07 23:24:23
ORG000032,Harbor Foundation Services,3704 Main Ct,Alexandria,1,22314,To serve resilience dignity volunteers uplift assist care opportunity connect neighbors.,https://www.harborfoundationservices-000032.example,+1-202-555-0179,contact@harborfoundationservices-000032.example,non_profit,medium,1,False,False,2024-10-25 16:20:10,2025-01-12 02:00:09
ORG000033,Unity Hope Network,4093 Main Blvd,New Newwood,3,10092,To families empower resources care opportunity communities dignity wellbeing connect.,https://www.unityhopenetwork-000033.example,+1-202-555-0146,contact@unityhopenetwork-000033.example,for_profit,large,5,False,False,2025-04-08 19:40:25,2025-04-15 19:50:33
ORG000034,Helping Alliance Network,8885 Highland Ave,New Santon,2,94191,To assist uplift access families care wellbeing communities volunteers opportunity.,https://www.helpingalliancenetwork-000034.example,+1-202-555-0104,contact@helpingalliancenetwork-000034.example,for_profit,small,4,True,True,2025-06-03 09:21:04,2025-07-25 21:48:06
ORG000035,Lighthouse Hope Partners,4253 Sunset Blvd,West Montrealville,8,H2Y 6A2,To wellbeing relief care assist resources empower serve communities opportunity resilience.,https://www.lighthousehopepartners-000035.example,+1-416-555-0109,contact@lighthousehopepartners-000035.example,non_profit,small,1,False,False,2024-10-15 18:19:09,2024-10-16 22:30:00
ORG000036,Harbor Network Network,1992 Park Rd,Mount Puneton,11,411343,To dignity support care connect wellbeing uplift communities empower neighbors families resources volunteers.,https://www.harbornetworknetwork-000036.example,,contact@harbornetworknetwork-000036.example,non_profit,large,3,False,True,2025-01-25 06:24:40,2025-04-10 10:22:56
ORG000037,Open Foundation Network,3464 Pine Ave,Newcastle,14,2300,To communities neighbors connect wellbeing empower serve care resilience.,https://www.openfoundationnetwork-000037.example,,contact@openfoundationnetwork-000037.example,non_profit,medium,1,False,True,2024-11-08 08:31:26,2025-01-19 02:14:15
ORG000038,Riverside Network Coalition,5075 Pine Ct,San Diego,2,92101,To opportunity resources dignity support families wellbeing uplift access.,https://www.riversidenetworkcoalitio-000038.example,+1-202-555-0149,contact@riversidenetworkcoalitio-000038.example,for_profit,large,5,False,True,2024-06-09 19:40:07,2024-08-05 14:22:07
ORG000039,Beacon Family Center,7500 Elm Ct,Arlington,1,22201,To neighbors empower resilience relief support serve dignity communities uplift volunteers access resources.,https://www.beaconfamilycenter-000039.example,+1-202-555-0100,contact@beaconfamilycenter-000039.example,non_profit,small,5,True,True,2024-12-28 21:17:20,2025-02-27 02:05:29
ORG000040,Lighthouse Relief Services,278 Cedar Blvd,Berlin,16,10115,To resilience resources communities connect wellbeing volunteers neighbors support strengthen opportunity assist.,https://www.lighthousereliefservices-000040.example,,contact@lighthousereliefservices-000040.example,non_profit,small,1,False,False,2024-07-10 05:25:19,2024-07-19 06:18:43
ORG000041,Cornerstone Relief Initiative,4729 Main St,South Newhaven,13,110123,To resilience families opportunity care communities wellbeing uplift neighbors assist dignity.,https://www.cornerstonereliefinitiat-000041.example,,contact@cornerstonereliefinitiat-000041.example,for_profit,large,1,False,False,2024-04-06 14:20:14,2024-05-26 15:45:13
ORG000042,Evergreen Family Foundation,3636 River Ct,Lake Seattledale,5,98193,To relief families assist opportunity dignity support communities neighbors empower volunteers.,https://www.evergreenfamilyfoundatio-000042.example,+1-202-555-0109,contact@evergreenfamilyfoundatio-000042.example,for_profit,small,1,True,True,2024-02-24 23:51:29,2024-02-25 02:20:00
ORG000043,Bright Relief Center,3727 Cedar Rd,Lake Sanhaven,2,94171,To families dignity volunteers resources connect serve relief empower communities support wellbeing neighbors.,https://www.brightreliefcenter-000043.example,+1-202-555-0146,contact@brightreliefcenter-000043.example,non_profit,small,3,False,False,2024-03-29 20:21:54,2024-06-13 09:50:11
ORG000044,Unity Outreach Initiative,7826 River Ct,East Mysuruford,12,570546,To serve resilience assist families care opportunity resources connect uplift.,https://www.unityoutreachinitiative-000044.example,,contact@unityoutreachinitiative-000044.example,non_profit,small,5,False,False,2024-12-22 15:46:24,2025-03-23 19:34:03
ORG000045,Trinity Hope Coalition,1516 Pine Ave,Quebec City,8,G1R 4P3,To neighbors assist serve access resilience families wellbeing communities support.,https://www.trinityhopecoalition-000045.example,+1-416-555-0155,contact@trinityhopecoalition-000045.example,for_profit,large,1,False,True,2024-06-07 00:42:51,2024-07-26 18:12:33
ORG000046,Guardian Foundation Network,9625 Hill Rd,Green Torontocrest,6,M5H 9Y8,To neighbors care families wellbeing serve dignity opportunity relief access communities.,https://www.guardianfoundationnetwor-000046.example,+1-416-555-0101,contact@guardianfoundationnetwor-000046.example,for_profit,large,3,True,True,2024-05-02 07:07:24,2024-05-19 17:08:49
ORG000047,Lighthouse Network Coalition,6474 Washington Blvd,Seattle,5,98101,To volunteers uplift empower relief support families connect assist resilience access.,https://www.lighthousenetworkcoaliti-000047.example,+1-202-555-0106,contact@lighthousenetworkcoaliti-000047.example,non_profit,large,1,True,True,2024-09-14 06:08:30,2024-12-12 09:55:04
ORG000048,Evergreen Family Collective,8426 Oak Blvd,San Francisco,2,94103,To communities support empower uplift volunteers care serve neighbors.,https://www.evergreenfamilycollectiv-000048.example,+1-202-555-0138,contact@evergreenfamilycollectiv-000048.example,for_profit,large,5,True,False,2025-04-15 15:35:16,2025-07-25 00:25:03
ORG000049,Trinity Assistance Initiative,4321 River Ln,Geelong,15,3220,To serve access resilience communities volunteers assist strengthen care dignity empower connect neighbors.,https://www.trinityassistanceinitiat-000049.example,,contact@trinityassistanceinitiat-000049.example,non_profit,small,1,False,False,2025-05-04 13:12:43,2025-08-31 19:16:46
ORG000050,Riverside Outreach Center,3660 Union St,Pune,11,411001,To assist dignity neighbors serve resources volunteers relief families access.,https://www.riversideoutreachcenter-000050.example,,contact@riversideoutreachcenter-000050.example,for_profit,large,5,False,True,2024-05-05 00:24:04,2024-07-25 21:04:49
ORG000051,Evergreen Relief Foundation,9365 Sunset Rd,Lake Manchesterdale,9,M1 2JS,To volunteers uplift wellbeing care access communities empower connect assist.,https://www.evergreenrelieffoundatio-000051.example,,contact@evergreenrelieffoundatio-000051.example,for_profit,large,5,False,False,2024-09-06 13:14:50,2024-11-19 10:19:35
ORG000052,Unity Hope Network,4069 Highland Way,New Albanybridge,3,12213,To dignity opportunity serve wellbeing empower uplift care access resources support assist relief.,https://www.unityhopenetwork-000052.example,+1-202-555-0103,contact@unityhopenetwork-000052.example,non_profit,medium,5,False,True,2025-02-28 17:16:19,2025-05-27 09:34:07
ORG000053,Cornerstone Network Trust,8695 Lake St,Victoria,7,V8W 1P6,To resources serve uplift support relief resilience opportunity assist wellbeing.,https://www.cornerstonenetworktrust-000053.example,+1-416-555-0159,contact@cornerstonenetworktrust-000053.example,for_profit,small,4,True,True,2024-02-28 05:58:24,2024-05-27 11:47:54
ORG000054,Beacon Hope Partners,5648 River Ct,Fort Buffalohaven,3,14201,To communities resilience assist resources relief dignity families strengthen access empower connect.,https://www.beaconhopepartners-000054.example,+1-202-555-0132,contact@beaconhopepartners-000054.example,for_profit,large,1,True,True,2024-10-31 11:34:50,2024-10-31 17:14:10
ORG000055,Evergreen Support Foundation,7587 Union Way,New Houstonwood,4,77056,To serve strengthen resources families opportunity dignity connect relief.,https://www.evergreensupportfoundati-000055.example,+1-202-555-0126,contact@evergreensupportfoundati-000055.example,non_profit,large,1,True,False,2024-08-12 07:33:27,2024-08-30 18:59:08
ORG000056,Riverside Assistance Network,7641 Cedar Blvd,West Alexandriaford,1,22300,To empower access opportunity assist relief connect volunteers communities.,https://www.riversideassistancenetwo-000056.example,+1-202-555-0129,contact@riversideassistancenetwo-000056.example,for_profit,medium,5,True,True,2025-08-14 14:40:16,2025-11-04 07:48:48
ORG000057,Unity Community Services,1137 Washington Blvd,Edinburgh,10,EH1 1YZ,To dignity assist care volunteers empower connect families resources strengthen access opportunity.,https://www.unitycommunityservices-000057.example,,contact@unitycommunityservices-000057.example,non_profit,small,3,False,True,2025-04-04 09:35:18,2025-04-22 03:05:34
ORG000058,Lighthouse Relief Partners,781 Main Rd,West Sanford,2,94158,To support resilience uplift opportunity serve strengthen relief connect volunteers neighbors wellbeing.,https://www.lighthousereliefpartners-000058.example,+1-202-555-0100,contact@lighthousereliefpartners-000058.example,non_profit,large,3,False,False,2024-09-20 07:08:08,2024-11-13 12:21:52
ORG000059,Bright Care Society,9180 Main Ave,Lake Newburg,13,110642,To care communities serve dignity access relief assist families resilience neighbors wellbeing.,https://www.brightcaresociety-000059.example,,contact@brightcaresociety-000059.example,non_profit,small,2,False,True,2024-12-04 15:36:07,2025-01-29 09:46:01
ORG000060,Bright Family Foundation,502 River Ln,Toronto,6,M5H 2N2,To volunteers wellbeing support serve strengthen resources relief empower communities assist.,https://www.brightfamilyfoundation-000060.example,+1-416-555-0138,contact@brightfamilyfoundation-000060.example,for_profit,large,2,False,True,2025-02-02 12:27:25,2025-03-08 06:56:25
ORG000061,Summit Family Trust,9391 Sunset Way,East Ottawaburg,6,K1P 9X0,To assist serve volunteers strengthen resources access dignity connect.,https://www.summitfamilytrust-000061.example,+1-416-555-0189,contact@summitfamilytrust-000061.example,non_profit,small,5,False,True,2024-01-07 19:52:01,2024-03-31 15:43:27
ORG000062,Helping Care Society,5015 Lake Way,Lake Hamburgdale,18,20029,To volunteers assist resources empower care access dignity resilience strengthen.,https://www.helpingcaresociety-000062.example,,contact@helpingcaresociety-000062.example,for_profit,medium,5,False,False,2025-04-01 05:19:15,2025-05-15 14:06:18
ORG000063,Guardian Network Partners,4528 Hill St,Lake Manchesterdale,9,M1 2JS,To support neighbors resources relief opportunity care families communities empower.,https://www.guardiannetworkpartners-000063.example,,contact@guardiannetworkpartners-000063.example,for_profit,small,2,False,False,2025-07-20 02:11:25,2025-07-25 09:16:53
ORG000064,Riverside Hope Center,5778 Park Way,Montreal,8,H2Y 1C6,To volunteers resilience access connect empower relief serve communities families neighbors care.,https://www.riversidehopecenter-000064.example,+1-416-555-0102,contact@riversidehopecenter-000064.example,for_profit,medium,4,False,True,2025-01-09 04:56:11,2025-01-14 15:44:01
ORG000065,Cornerstone Alliance Services,7615 Church St,South Seattlefield,5,98113,To resources strengthen wellbeing serve care access dignity assist.,https://www.cornerstoneallianceservi-000065.example,+1-202-555-0190,contact@cornerstoneallianceservi-000065.example,for_profit,small,1,False,True,2024-03-30 21:00:35,2024-06-11 08:34:11
ORG000066,Evergreen Alliance Services,3724 Main Ct,South Manchesterdale,9,M1 1MW,To care serve wellbeing communities resources dignity families relief volunteers access.,https://www.evergreenallianceservice-000066.example,,,non_profit,medium,1,False,False,2024-05-14 06:32:40,2024-07-26 23:10:19
ORG000067,Evergreen Community Coalition,5780 Church Blvd,Melbourne,15,3000,To resources wellbeing opportunity care neighbors volunteers empower resilience uplift serve communities assist.,https://www.evergreencommunitycoalit-000067.example,,contact@evergreencommunitycoalit-000067.example,non_profit,large,1,False,True,2024-08-05 01:43:31,2024-11-08 19:40:04
ORG000068,Lighthouse Foundation Collective,5075 Pine Ave,Ottawa,6,K1P 1J1,To resilience care strengthen dignity connect assist volunteers opportunity.,https://www.lighthousefoundationcoll-000068.example,+1-416-555-0136,contact@lighthousefoundationcoll-000068.example,for_profit,medium,3,False,True,2024-10-31 17:20:29,2025-01-27 14:02:45
ORG000069,Harbor Network Center,8450 Elm St,West Montrealville,8,H2Y 6A2,To relief dignity resources volunteers communities neighbors care serve access resilience strengthen.,https://www.harbornetworkcenter-000069.example,+1-416-555-0153,contact@harbornetworkcenter-000069.example,non_profit,medium,4,False,False,2024-09-12 19:37:41,2025-01-08 11:51:39
ORG000070,Bright Alliance Foundation,7635 Lake Way,New Houstonwood,4,77056,To assist volunteers support opportunity communities neighbors dignity serve.,https://www.brightalliancefoundation-000070.example,+1-202-555-0149,contact@brightalliancefoundation-000070.example,non_profit,small,2,False,True,2025-05-16 07:13:03,2025-07-12 03:55:09
ORG000071,Harbor Care Coalition,709 Sunset Blvd,Ottawa,6,K1P 1J1,To connect uplift care volunteers serve relief communities resilience strengthen.,https://www.harborcarecoalition-000071.example,+1-416-555-0188,contact@harborcarecoalition-000071.example,for_profit,small,3,False,True,2025-02-23 03:37:38,2025-04-07 08:12:59
ORG000072,Riverside Community Coalition,6945 Highland Dr,East Mysurufield,12,570465,To relief communities resources volunteers strengthen resilience opportunity wellbeing.,https://www.riversidecommunitycoalit-000072.example,,,non_profit,small,1,False,True,2024-05-23 13:15:17,2024-07-24 04:19:35
ORG000073,Beacon Outreach Center,1822 Highland Blvd,San Francisco,2,94103,To wellbeing communities connect uplift relief volunteers resources support.,https://www.beaconoutreachcenter-000073.example,+1-202-555-0153,contact@beaconoutreachcenter-000073.example,for_profit,large,4,True,True,2024-09-28 20:36:17,2025-01-09 12:27:42
ORG000074,Helping Alliance Coalition,5779 Cedar St,South Albanybridge,3,12243,To resources relief volunteers opportunity families strengthen support connect assist serve.,https://www.helpingalliancecoalition-000074.example,+1-202-555-0190,contact@helpingalliancecoalition-000074.example,non_profit,medium,4,False,True,2024-01-28 20:24:18,2024-03-05 10:00:02
ORG000075,Open Relief Coalition,9841 Main Ln,West Munichhaven,17,80322,To empower support opportunity strengthen resources resilience serve assist families dignity connect.,https://www.openreliefcoalition-000075.example,,,non_profit,small,2,True,True,2024-08-26 05:08:31,2024-10-17 11:45:17
ORG000076,Cornerstone Alliance Foundation,7574 Main Ave,Montreal,8,H2Y 1C6,To serve strengthen empower opportunity relief families resilience uplift resources dignity.,https://www.cornerstonealliancefound-000076.example,+1-416-555-0104,contact@cornerstonealliancefound-000076.example,for_profit,small,1,True,False,2025-02-14 12:29:49,2025-05-02 13:57:30
ORG000077,Open Care Coalition,2582 Park Way,West Mumbaiton,11,400477,To uplift serve support volunteers wellbeing opportunity communities empower connect access assist dignity.,https://www.opencarecoalition-000077.example,,,non_profit,small,5,True,True,2024-08-25 03:47:40,2024-12-12 06:35:18
ORG000078,Bright Neighbor Society,8872 Hill Ct,Berlin,16,10115,To wellbeing uplift empower care serve connect dignity resources volunteers.,https://www.brightneighborsociety-000078.example,,contact@brightneighborsociety-000078.example,non_profit,small,2,False,True,2024-02-25 19:18:39,2024-05-07 05:50:26
ORG000079,Bright Relief Initiative,4436 Lake Way,South Arlingtonton,1,22244,To relief dignity support wellbeing resilience access uplift communities.,https://www.brightreliefinitiative-000079.example,+1-202-555-0119,contact@brightreliefinitiative-000079.example,for_profit,medium,2,True,True,2025-03-05 20:32:37,2025-04-16 01:20:33
ORG000080,Guardian Network Center,60 Highland Ln,West Mumbaiton,11,400477,To volunteers access resilience opportunity care dignity support assist empower connect neighbors.,https://www.guardiannetworkcenter-000080.example,,contact@guardiannetworkcenter-000080.example,non_profit,large,3,True,True,2025-04-26 00:35:57,2025-07-03 08:36:25
ORG000081,Lighthouse Neighbor Partners,6188 Pine Ave,Nuremberg,17,90402,To support relief volunteers assist dignity communities empower opportunity neighbors access wellbeing.,https://www.lighthouseneighborpartne-000081.example,,contact@lighthouseneighborpartne-000081.example,for_profit,large,5,True,True,2024-05-30 21:43:46,2024-06-09 20:25:34
ORG000082,Trinity Alliance Initiative,2365 Lake Rd,Port Newcastlefield,14,2362,To strengthen neighbors uplift resources serve relief volunteers care.,https://www.trinityallianceinitiativ-000082.example,,contact@trinityallianceinitiativ-000082.example,for_profit,small,1,False,True,2025-01-22 18:30:55,2025-04-06 06:10:59
ORG000083,Helping Alliance Center,20 Sunset Way,New Delhi,13,110001,To serve resources strengthen empower communities resilience volunteers access support dignity uplift.,https://www.helpingalliancecenter-000083.example,,contact@helpingalliancecenter-000083.example,non_profit,medium,5,False,False,2025-07-23 09:33:28,2025-07-24 07:40:58
ORG000084,Evergreen Support Network,574 Church St,East Mysurufield,12,570465,To access empower serve relief neighbors resources strengthen support.,https://www.evergreensupportnetwork-000084.example,,contact@evergreensupportnetwork-000084.example,for_profit,small,2,True,True,2024-10-27 22:05:42,2024-11-03 08:09:47
ORG000085,Unity Alliance Coalition,7712 Elm Ct,Edinburgh,10,EH1 1YZ,To resilience volunteers communities dignity strengthen families resources opportunity uplift wellbeing.,https://www.unityalliancecoalition-000085.example,,contact@unityalliancecoalition-000085.example,non_profit,medium,5,False,True,2024-06-28 10:05:00,2024-09-22 15:44:57
ORG000086,Unity Community Center,4780 Main Dr,Sydney,14,2000,To assist communities resilience wellbeing dignity access care relief.,https://www.unitycommunitycenter-000086.example,,contact@unitycommunitycenter-000086.example,for_profit,medium,5,True,False,2024-03-26 21:18:07,2024-05-10 20:31:35
ORG000087,Solace Community Partners,761 Highland Dr,Quebec City,8,G1R 4P3,To families care opportunity connect uplift resilience relief wellbeing support neighbors volunteers serve.,https://www.solacecommunitypartners-000087.example,+1-416-555-0143,contact@solacecommunitypartners-000087.example,non_profit,medium,1,False,True,2024-11-23 19:31:49,2024-12-05 09:51:27
ORG000088,Cornerstone Community Collective,3990 Elm Blvd,West Seattleburg,5,98123,To relief serve wellbeing opportunity empower resources support dignity neighbors strengthen resilience.,https://www.cornerstonecommunitycoll-000088.example,+1-202-555-0168,contact@cornerstonecommunitycoll-000088.example,for_profit,large,5,False,False,2025-08-15 02:27:13,2025-09-07 10:51:01
ORG000089,Lighthouse Care Network,3435 Main Ct,Vancouver,7,V6B 1A1,To neighbors wellbeing support empower resilience connect dignity volunteers assist.,https://www.lighthousecarenetwork-000089.example,+1-416-555-0133,contact@lighthousecarenetwork-000089.example,for_profit,large,2,True,False,2024-03-19 16:22:52,2024-06-01 05:30:24
ORG000090,Helping Neighbor Collective,2309 Oak Ln,East Ottawaburg,6,K1P 9X0,To neighbors wellbeing relief resilience uplift assist support access connect families serve.,https://www.helpingneighborcollectiv-000090.example,+1-416-555-0158,,for_profit,large,5,False,False,2025-06-14 00:58:50,2025-08-23 04:44:29
ORG000091,Unity Family Center,4448 Elm Blvd,Nuremberg,17,90402,To strengthen dignity resilience wellbeing families neighbors access volunteers opportunity communities care resources.,https://www.unityfamilycenter-000091.example,,contact@unityfamilycenter-000091.example,for_profit,medium,5,True,True,2025-03-16 11:29:11,2025-05-18 22:03:14
ORG000092,Summit Care Center,9524 Sunset Rd,East Ottawaburg,6,K1P 9X0,To support volunteers dignity strengthen resources communities access wellbeing empower families serve.,https://www.summitcarecenter-000092.example,+1-416-555-0132,contact@summitcarecenter-000092.example,non_profit,large,5,True,True,2024-01-05 12:58:39,2024-05-02 17:45:38
