user_id,prev_loc,curr_loc,last_updated_at
5c11ab6d-42f5-b3f5-4ef4-c34d5bf86f3c,,SRID=4326;POINT(-3.185582 55.953985),2024-12-19 22:13:46
bb96f602-2b11-5c36-75f8-e3a87d97ac0f,SRID=4326;POINT(11.077557 49.453855),SRID=4326;POINT(11.077975 49.454890),2025-06-22 19:11:41
694d7b00-8d38-8327-883f-13c601b158e9,SRID=4326;POINT(-76.286806 36.853200),SRID=4326;POINT(-76.283408 36.848980),2024-11-12 00:03:34
4c9d6907-13b2-2cec-edca-bf9465f6ba53,,SRID=4326;POINT(-74.013778 40.711534),2025-01-01 06:27:05
2f8c83e5-6e8d-9644-601b-fbcbf0eebcce,,SRID=4326;POINT(151.208592 -33.865144),2024-07-03 21:23:41
c8d0f9e5-9919-65ea-98d0-0c2c17d30f32,,SRID=4326;POINT(-123.119982 49.283088),2025-02-23 21:31:08
4dfe1117-22af-711f-1b62-8a9d75366b9f,SRID=4326;POINT(-77.437988 37.541062),SRID=4326;POINT(-77.437400 37.539304),2025-07-03 10:38:06
06e3f949-8cd3-4c62-c482-9b71ae84b81c,SRID=4326;POINT(144.358784 -38.153180),SRID=4326;POINT(144.361157 -38.151755),2024-05-08 17:31:31
a5a1c825-2a95-28c3-5ae1-dbadaa2960fd,SRID=4326;POINT(77.211245 28.615536),SRID=4326;POINT(77.207352 28.615952),2025-04-03 01:35:42
7490adeb-57d3-37d3-4fd8-0bbb592c1107,SRID=4326;POINT(11.583129 48.133138),SRID=4326;POINT(11.583404 48.133697),2025-07-24 12:29:24
6544e313-6ea0-5d13-a845-54c3a3f66c61,,SRID=4326;POINT(-77.047010 38.807462),2024-01-28 09:38:59
b4bba73f-ac70-51d1-d051-267f2c2ac34b,SRID=4326;POINT(11.577499 48.137244),SRID=4326;POINT(11.580359 48.137193),2024-12-15 03:49:23
f3abea0d-5be9-fdb3-dd92-dd7c0db977a9,,SRID=4326;POINT(-76.285089 36.852222),2025-09-05 09:11:03
98cbaa52-47f5-3019-8843-8de259cf0b0d,SRID=4326;POINT(73.852700 18.522277),SRID=4326;POINT(73.853296 18.522788),2025-10-06 14:48:54
1fce01e3-042b-03ca-75a7-2686d6321d31,,SRID=4326;POINT(9.992385 53.554472),2025-05-23 18:08:40
84fa4c72-39e7-a4f1-97fb-613a21f89d06,,SRID=4326;POINT(151.208218 -33.864556),2024-08-31 23:53:36
afc2ccfc-9db7-284b-6965-d1d1eb7e2e64,SRID=4326;POINT(-2.241311 53.482323),SRID=4326;POINT(-2.240824 53.480710),2024-05-13 02:16:05
3404c02a-ebc1-bb52-82e4-dd4a143ac1c5,SRID=4326;POINT(11.581017 48.137043),SRID=4326;POINT(11.585411 48.133755),2025-10-06 07:03:38
d28fcf68-c871-d7b3-8468-b74d85e3ade5,SRID=4326;POINT(144.359557 -38.150042),SRID=4326;POINT(144.359223 -38.150213),2024-12-24 23:38:20
dce8e1c5-dbd3-0aec-0b46-117300a85473,,SRID=4326;POINT(-76.288179 36.853398),2025-02-20 12:23:25
161d5c87-53c9-fe59-4f89-e3b2d847dc53,,SRID=4326;POINT(72.877666 19.075835),2025-02-01 20:18:51
7df59abf-6b79-0d01-3cf8-8d20fbad793f,,SRID=4326;POINT(-77.101011 38.882112),2024-08-31 13:57:32
c7a9f33c-22d8-39d3-33e4-f986f18cccdc,,SRID=4326;POINT(13.406948 52.521079),2025-07-26 16:08:56
cf2e3296-7184-b713-a55f-65b7e709fba6,,SRID=4326;POINT(-78.876311 42.888463),2025-07-07 19:47:07
330faaa3-6b52-f93c-2321-e64e620d4a1f,SRID=4326;POINT(77.207712 28.617135),SRID=4326;POINT(77.212143 28.616939),2025-04-02 03:09:45
0e500785-bcaf-f931-ead1-8464ca8e858c,SRID=4326;POINT(13.401854 52.514022),SRID=4326;POINT(13.398635 52.514211),2024-07-05 03:03:47
cd6bb03b-eb35-37a0-2d6e-0291b7893986,SRID=4326;POINT(9.999036 53.548880),SRID=4326;POINT(9.994413 53.548360),2025-11-06 13:48:02
4e8bf78a-60dd-c7f1-2ce3-d822d08012b8,SRID=4326;POINT(144.359908 -38.151154),SRID=4326;POINT(144.359433 -38.154233),2025-08-25 15:04:15
51db1a37-4204-d733-9855-0b1ed5881c1c,,SRID=4326;POINT(144.359417 -38.150257),2025-03-22 21:37:04
7919955c-9be4-f19f-9270-1d607c4f48e4,,SRID=4326;POINT(-77.043258 38.806815),2025-05-11 18:22:01
301c8db3-16db-80db-a543-148e9adfe981,,SRID=4326;POINT(-2.241648 53.483016),2025-01-31 19:55:39
1fb621ae-ec4e-8cbb-a2aa-378c659e0258,,SRID=4326;POINT(151.207332 -33.867603),2025-05-15 08:23:42
022aadda-cd05-79e2-99e4-704c2c56e0cd,SRID=4326;POINT(-96.802809 32.774823),SRID=4326;POINT(-96.798364 32.772571),2025-07-04 14:42:11
4c7d9313-a6c6-81b0-e472-9be5f3c2944a,,SRID=4326;POINT(-96.795303 32.777862),2025-06-04 05:25:12
26996aab-daaf-7529-deef-f82a0dd70158,SRID=4326;POINT(-73.756371 42.654760),SRID=4326;POINT(-73.755396 42.655323),2025-05-18 10:35:38
330ccff5-88a5-fa0d-09a8-5dc50131ff3b,,SRID=4326;POINT(144.360766 -38.149664),2024-07-27 22:24:54
cfdfc6f9-eb0f-827c-e82a-3879f2b5a7ea,,SRID=4326;POINT(-71.202718 46.812492),2024-08-16 18:01:49
e0e3c5ce-44af-ecb7-9f2e-befcf480b91e,SRID=4326;POINT(144.356540 -38.151597),SRID=4326;POINT(144.359999 -38.154936),2024-08-16 22:38:30
2172a0aa-e44a-913a-f933-a9faba2eeeb3,,SRID=4326;POINT(-4.249034 55.861594),2024-03-08 23:26:14
da143a47-7823-51d9-d94d-f188816ce054,,SRID=4326;POINT(-3.183993 55.956411),2024-12-20 11:37:51
b8b818cf-be15-3187-b783-e1d5d26404b9,SRID=4326;POINT(-71.211282 46.814950),SRID=4326;POINT(-71.207920 46.816099),2024-07-15 02:55:10
d0b3d752-bb01-b2a5-2c74-5800941c23fa,SRID=4326;POINT(-78.879746 42.883852),SRID=4326;POINT(-78.878862 42.886954),2025-02-12 22:17:54
2fddb26a-1310-6665-aec2-bb19fbc398d8,SRID=4326;POINT(-95.369967 29.759751),SRID=4326;POINT(-95.372601 29.758201),2024-10-15 09:55:15
8150e0c9-c948-384b-1174-035785467426,,SRID=4326;POINT(-74.011440 40.710417),2025-04-15 01:13:30
e94d4fbe-0653-1d47-4867-7b30b9567731,,SRID=4326;POINT(72.878552 19.075004),2024-04-21 16:50:37
758fc8fa-0614-ac41-275c-75dcafa08cbe,,SRID=4326;POINT(144.959304 -37.813584),2024-05-19 19:09:26
4d2551eb-af95-be79-c971-bf514a32bb22,SRID=4326;POINT(76.643156 12.293030),SRID=4326;POINT(76.641452 12.296139),2025-03-09 20:24:45
29344e15-2477-f047-8336-a758d9f93502,SRID=4326;POINT(-97.742792 30.265798),SRID=4326;POINT(-97.741162 30.269761),2024-05-04 22:22:15
cec56969-5d4f-7107-911d-dc7990c80420,,SRID=4326;POINT(-79.388926 43.647506),2024-12-27 15:04:49
07fc584e-a1b2-4627-81d6-7019d97e8d3c,SRID=4326;POINT(11.072861 49.451566),SRID=4326;POINT(11.076050 49.451180),2025-10-31 08:25:20
84440504-13ed-280a-d5e1-4d1fe5f22dfb,SRID=4326;POINT(-122.336609 47.603684),SRID=4326;POINT(-122.332497 47.607268),2025-04-14 17:24:39
05bf0618-6930-b0c4-d557-6899a5b2c7ea,,SRID=4326;POINT(-122.333937 47.604653),2025-10-07 09:23:02
a8debd88-9f8a-cdeb-2e8f-f5a8c47a3b7e,SRID=4326;POINT(-3.189540 55.950708),SRID=4326;POINT(-3.188439 55.954786),2024-05-28 11:57:50
5ed10e7f-6bb1-f2bc-85a4-b0cb6e76936a,SRID=4326;POINT(-76.291305 36.847816),SRID=4326;POINT(-76.286847 36.851386),2025-04-14 01:48:58
95dad216-a6cd-ae3c-6d13-0705279f91ab,,SRID=4326;POINT(-122.334385 47.603221),2025-03-03 22:56:51
cd04c001-56a3-dccc-c93c-9cc6668b28da,SRID=4326;POINT(72.875511 19.072585),SRID=4326;POINT(72.878597 19.075649),2024-04-25 20:28:21
b2cd9a0a-840c-5cb0-82b3-43849979cf26,,SRID=4326;POINT(-122.331156 47.604126),2024-04-28 13:44:07
89207bc4-8439-9ed9-5a64-845ef49816ad,,SRID=4326;POINT(-76.283709 36.850199),2025-04-19 21:33:23
1eb05b4a-1b4f-fd5f-c768-833927ef5357,SRID=4326;POINT(-117.162976 32.718198),SRID=4326;POINT(-117.162293 32.714182),2024-04-21 05:27:12
bcd2e8eb-3f55-60cd-3ab7-127e4f32ea54,SRID=4326;POINT(-75.698999 45.421667),SRID=4326;POINT(-75.695613 45.419008),2024-07-09 21:02:43
4db6f475-27dd-1ac4-4282-b6e46986305a,,SRID=4326;POINT(-76.284951 36.850598),2024-12-11 05:27:39
ff39a117-f83b-1806-ee4c-1b1856a2d49d,SRID=4326;POINT(13.401426 52.515205),SRID=4326;POINT(13.399219 52.519459),2025-07-12 18:27:38
de1f1619-467b-a9e5-77e8-b762bb7eb979,SRID=4326;POINT(9.993800 53.551549),SRID=4326;POINT(9.996107 53.553162),2024-12-28 21:37:00
1111ee29-a8ad-1539-85f0-786a18a440bd,,SRID=4326;POINT(-76.289964 36.850033),2024-07-14 22:20:24
eefb2a24-7169-3ed5-9994-13ccff9957a8,SRID=4326;POINT(-123.116834 49.281317),SRID=4326;POINT(-123.121556 49.279444),2025-03-28 06:04:51
82e2b02d-8dbc-de5a-eb4a-ede646a52064,,SRID=4326;POINT(73.856329 18.522295),2025-04-25 08:33:24
0c9fa6e6-becc-f760-9249-ee3a79d19c4e,,SRID=4326;POINT(72.878883 19.072353),2025-09-15 10:15:18
c509d558-0632-6b36-a7c8-f0c59808552c,SRID=4326;POINT(-79.384422 43.653993),SRID=4326;POINT(-79.380680 43.651167),2025-06-14 00:25:58
05804493-b664-6199-ed25-459e8f8937fa,,SRID=4326;POINT(-76.287837 36.849974),2025-08-23 07:42:04
3a38b844-afbf-fde4-a022-6155df695d17,SRID=4326;POINT(-0.129313 51.510036),SRID=4326;POINT(-0.130077 51.505380),2024-12-14 07:03:40
078c3875-ba21-e269-2540-fbfee12ff6cd,SRID=4326;POINT(13.401226 52.518947),SRID=4326;POINT(13.397825 52.516785),2025-04-25 05:09:56
317979f9-29ed-e760-2334-08ba794e0838,SRID=4326;POINT(-96.798536 32.771552),SRID=4326;POINT(-96.799815 32.775750),2025-03-20 17:57:26
0adbc4ff-e0b5-5615-d3b6-ef1b74f76d09,SRID=4326;POINT(-122.331698 47.607451),SRID=4326;POINT(-122.335004 47.603626),2024-04-21 21:31:57
74661e6f-e1ee-b1f1-33b1-d0dce552d0a8,SRID=4326;POINT(-122.419210 37.777898),SRID=4326;POINT(-122.415022 37.778445),2024-05-30 22:21:06
a05f36c8-49ed-856e-723d-facdf601e005,SRID=4326;POINT(-97.744474 30.266788),SRID=4326;POINT(-97.740347 30.266696),2024-10-02 16:49:35
00679b62-318c-d979-fab0-a15d4a5d6cea,,SRID=4326;POINT(-74.005350 40.714519),2025-05-20 00:01:05
7aa6d6ea-ac27-3009-ec1a-86d356830783,SRID=4326;POINT(-3.186613 55.952444),SRID=4326;POINT(-3.189867 55.954244),2025-08-05 20:34:43
dd56030e-1de9-87a2-985e-7e892ff8107a,SRID=4326;POINT(11.581110 48.133256),SRID=4326;POINT(11.582630 48.132540),2025-06-08 23:03:56
53cc6b95-c689-5836-4f73-ab1c860c7b68,,SRID=4326;POINT(-78.877219 42.893482),2024-04-05 07:42:30
989b68c0-b465-c027-2dd1-d45b6454a82a,SRID=4326;POINT(77.589065 12.972858),SRID=4326;POINT(77.589261 12.973124),2025-03-22 06:45:51
79af8348-10bb-c60d-07bf-63ee7ccd3dc0,,SRID=4326;POINT(-122.413954 37.772770),2024-11-25 00:12:53
239a046d-7991-2c51-2c64-9adfa998c8e1,SRID=4326;POINT(-96.794461 32.777971),SRID=4326;POINT(-96.799511 32.776938),2025-01-18 12:45:32
01e6ee9a-9ac5-5023-6cbd-d9312f900058,,SRID=4326;POINT(76.637831 12.295030),2025-10-27 20:58:27
7807c947-02c2-b367-c74d-8df088f7f097,,SRID=4326;POINT(-2.240006 53.482237),2024-12-28 22:43:30
41c7d9b3-db9c-9b7c-4674-a0eb47edc6dd,,SRID=4326;POINT(-76.287205 36.850424),2024-08-19 13:23:36
445fdde1-4534-17b5-55c0-6c8e45c87f41,,SRID=4326;POINT(11.579200 48.136515),2024-10-08 09:16:35
e4db04c8-a817-4c85-9819-7749f041e4f7,SRID=4326;POINT(9.991021 53.552712),SRID=4326;POINT(9.990955 53.552419),2024-06-15 21:38:26
f4a29332-421b-ecca-0f60-00f3fef72410,SRID=4326;POINT(11.071773 49.451058),SRID=4326;POINT(11.075723 49.447537),2025-09-03 15:32:09
546fcba3-b336-d143-26cf-bf5144352e6f,SRID=4326;POINT(-73.561418 45.508856),SRID=4326;POINT(-73.566094 45.508799),2025-04-10 10:18:52
62588ce9-f7ae-ede8-0a11-9bac8df21ad5,SRID=4326;POINT(151.781923 -32.927979),SRID=4326;POINT(151.780757 -32.926498),2025-02-02 05:48:03
ecc0baa6-3ba4-f2ba-9450-0024bdb58d06,,SRID=4326;POINT(-122.417608 37.775933),2025-05-18 08:03:35
5253b6f7-2328-051e-8bbf-1b30937292e6,SRID=4326;POINT(9.991389 53.553206),SRID=4326;POINT(9.991671 53.551317),2024-04-09 21:47:55
a3cb9e18-24a1-67fd-34c6-ea9b207c0594,,SRID=4326;POINT(-117.429173 47.660371),2024-04-30 10:17:13
c76aec88-3ae5-6c8d-5360-16e7e5fbc1c0,SRID=4326;POINT(-122.413780 37.775793),SRID=4326;POINT(-122.413880 37.774315),2025-04-21 07:16:21
fdc419b2-0a41-4919-0b52-46f3faed5777,,SRID=4326;POINT(-3.187843 55.955837),2024-05-27 06:31:23
c6090b78-b597-1e43-8f8d-d99511274cb2,SRID=4326;POINT(-96.794239 32.778088),SRID=4326;POINT(-96.792569 32.783432),2024-04-27 12:29:11
2dc69c90-e5df-c7af-6403-c4bc14860c2d,SRID=4326;POINT(-75.699909 45.424069),SRID=4326;POINT(-75.698781 45.420877),2024-05-25 21:02:31
5388d128-c96d-525e-a563-9cf4a7dfeb92,,SRID=4326;POINT(-4.253672 55.865502),2024-08-30 18:50:24
2060917a-9314-14e8-510e-641ffe67e8e9,SRID=4326;POINT(-2.245420 53.480160),SRID=4326;POINT(-2.244776 53.479851),2025-11-11 06:18:22
aab9278d-92df-cf99-fe7b-178dfb0e7c28,SRID=4326;POINT(-78.875603 42.888251),SRID=4326;POINT(-78.876844 42.889311),2024-06-11 04:31:58
31c77a44-64f8-f226-8304-81c2f9d09e26,,SRID=4326;POINT(-4.254107 55.867874),2025-04-02 14:49:33
e4871ab3-aa79-4de7-a760-49771fca0f16,SRID=4326;POINT(-75.699402 45.424302),SRID=4326;POINT(-75.695312 45.421458),2024-03-08 10:08:33
13e675fd-1c99-d366-c8b6-2c18c355853e,,SRID=4326;POINT(-77.104024 38.878589),2024-05-26 21:05:14
c7e2a618-8029-93b1-daea-544a291a4905,SRID=4326;POINT(144.359559 -38.151407),SRID=4326;POINT(144.359502 -38.152855),2025-11-03 21:06:26
22cb2720-850c-ddfd-1c3d-ae1977455560,SRID=4326;POINT(-3.183581 55.953111),SRID=4326;POINT(-3.182733 55.952354),2024-12-23 19:58:07
fa42156e-972e-c23e-b1ed-f3d3668f5032,SRID=4326;POINT(-122.417231 37.772709),SRID=4326;POINT(-122.413775 37.771289),2025-01-12 04:45:45
a0dcec7d-3b17-2319-7f4d-55b97d457a09,SRID=4326;POINT(-73.758363 42.652851),SRID=4326;POINT(-73.759137 42.652293),2025-08-15 10:49:37
5dcd0d40-d641-5102-20d1-968f0b8ce21f,,SRID=4326;POINT(-123.125468 49.286209),2025-03-24 07:35:09
528a34f3-63ea-c0a1-9202-b09c60b36938,,SRID=4326;POINT(76.636941 12.295782),2024-12-23 10:59:54
6d56cfd5-79ab-3018-87f3-c9a4cd1a810d,SRID=4326;POINT(-96.794807 32.778360),SRID=4326;POINT(-96.795913 32.778439),2024-12-05 17:02:53
5d411ac5-335d-ab46-85b3-75aa0f546781,,SRID=4326;POINT(-2.243251 53.479016),2025-04-03 20:12:15
ca27cd69-4226-4ba4-0775-d77822ed1e25,SRID=4326;POINT(11.581496 48.136509),SRID=4326;POINT(11.579907 48.134443),2025-09-09 08:09:43
63d3ce8e-bcbb-859a-9596-6725d513da02,SRID=4326;POINT(11.584042 48.134638),SRID=4326;POINT(11.586681 48.136805),2024-08-06 12:38:54
4f2c386f-627b-0edd-8d7f-937140c37cbc,SRID=4326;POINT(77.209887 28.611971),SRID=4326;POINT(77.209075 28.608594),2025-04-20 01:15:05
b2cfba8b-290c-42f8-d30b-ef6519b38619,SRID=4326;POINT(-122.335938 47.606845),SRID=4326;POINT(-122.334578 47.603858),2025-08-07 16:08:13
97d02f8f-affd-d43b-2c69-1f0442bbeaae,SRID=4326;POINT(11.582290 48.135737),SRID=4326;POINT(11.580912 48.131387),2025-05-21 23:47:36
742632d7-eda4-13c6-eb84-66e4c5fae047,SRID=4326;POINT(11.583067 48.133946),SRID=4326;POINT(11.580584 48.136255),2024-10-11 15:57:31
b169fded-f972-3977-52c0-3f9bdf16eb70,SRID=4326;POINT(-73.562575 45.504462),SRID=4326;POINT(-73.562128 45.505397),2024-09-24 17:02:10
6fb9de37-7796-048f-b4b9-fb7329debccc,,SRID=4326;POINT(-122.412880 37.773617),2025-10-16 19:10:42
06a574ec-5422-ea97-e32a-878718246315,,SRID=4326;POINT(-75.695945 45.419843),2024-06-26 05:50:10
9a2fc701-f3af-bb09-8c12-6e0e121af952,SRID=4326;POINT(-71.209570 46.811994),SRID=4326;POINT(-71.209492 46.816849),2024-09-11 10:44:13
c1a95ee2-1718-cfde-6c4e-5a8c99afee64,SRID=4326;POINT(-2.240810 53.480898),SRID=4326;POINT(-2.244325 53.479582),2025-06-04 13:41:09
6cc721f0-82ba-0fed-1b8d-c821836f224b,,SRID=4326;POINT(-71.209409 46.815992),2024-09-28 13:59:06
017f319f-0496-1795-88cc-ddbc6f0d7229,,SRID=4326;POINT(-73.564637 45.506281),2025-07-15 03:04:59
160a3a13-30df-c50c-89e0-8b89ca3e3238,SRID=4326;POINT(-75.694415 45.420088),SRID=4326;POINT(-75.695177 45.424074),2024-02-23 18:54:06
b98050a6-974e-598d-836b-47c37c711cc8,,SRID=4326;POINT(77.206903 28.611670),2024-03-18 13:05:33
d544c79b-6ab7-6840-f5b5-ac7163ef5e69,SRID=4326;POINT(151.780078 -32.922723),SRID=4326;POINT(151.785386 -32.922313),2024-12-07 17:33:35
8fde042a-1ee5-6930-3a08-5f6a9e189a98,SRID=4326;POINT(-96.799544 32.771200),SRID=4326;POINT(-96.804046 32.773450),2024-02-22 12:57:17
b54a31ba-4ac8-927e-ba75-1921283348ea,,SRID=4326;POINT(-2.244977 53.483807),2025-02-28 04:58:39
7570d730-e5e7-9add-68c8-7ed8eb035cda,SRID=4326;POINT(9.990381 53.558456),SRID=4326;POINT(9.994111 53.558280),2024-03-12 19:23:43
d3b68150-0205-e16a-581a-b26ce8c35a79,,SRID=4326;POINT(-79.381149 43.652778),2025-08-01 05:43:41
3dc8719c-4239-850b-97ae-50f08a39068b,,SRID=4326;POINT(9.992841 53.553182),2025-04-30 06:37:22
53edc74f-1af0-26df-3f64-e5eebccd9b8c,SRID=4326;POINT(72.877170 19.073426),SRID=4326;POINT(72.876304 19.076570),2024-08-22 01:40:59
208b326a-817b-2f21-24f3-df1429b01062,,SRID=4326;POINT(-4.253478 55.867419),2025-07-28 17:48:04
f544b28c-0bba-d72a-8a7e-9cce56c890a5,,SRID=4326;POINT(151.213059 -33.867105),2024-04-15 14:33:10
0b840c50-96c1-b183-66dc-39895207c6cc,,SRID=4326;POINT(-4.256696 55.865430),2025-06-19 23:13:46
4207fb51-52ff-eff5-e49c-5edd69aec17b,SRID=4326;POINT(-71.206528 46.816752),SRID=4326;POINT(-71.208714 46.811685),2025-09-13 15:07:09
e78dcf32-7e2a-9f73-47df-a607096b7724,,SRID=4326;POINT(144.362074 -38.150863),2024-05-25 17:37:16
a4165dd1-6d57-5fd1-f019-955f00801ed9,,SRID=4326;POINT(151.785140 -32.927063),2025-01-31 19:36:10
419bf74e-8247-23c3-a32a-4516204054fb,,SRID=4326;POINT(-123.118830 49.279469),2024-12-06 04:38:34
e893786d-a3fb-6609-334b-92a2f9fc9c3f,SRID=4326;POINT(-95.375764 29.764948),SRID=4326;POINT(-95.375301 29.767659),2025-05-20 19:18:02
5ce195be-01b8-c14a-fd68-a5d7d37a430a,SRID=4326;POINT(-76.286002 36.849779),SRID=4326;POINT(-76.283813 36.848204),2024-07-02 14:43:12
a7a581e8-6101-14f4-2322-6464ad6d84ef,SRID=4326;POINT(11.583388 48.136287),SRID=4326;POINT(11.582855 48.134505),2025-06-11 16:00:29
3f46a43a-53e2-e047-2608-7b53ca226cfe,SRID=4326;POINT(-77.105991 38.877325),SRID=4326;POINT(-77.107133 38.878791),2024-06-20 15:29:59
6559b365-3c00-a0f0-dcf8-987873bb84e5,,SRID=4326;POINT(-95.369852 29.762373),2024-08-28 10:25:47
1519613c-e6c7-1f15-5bed-83be136d6cce,SRID=4326;POINT(-75.694797 45.421503),SRID=4326;POINT(-75.690233 45.418970),2024-06-19 23:31:02
3bd54863-7974-c90b-35ba-5e93bfc77282,,SRID=4326;POINT(72.878806 19.075438),2024-12-22 01:59:31
46834cc5-757e-2b43-af51-6850b77e5f7a,SRID=4326;POINT(-95.371639 29.764019),SRID=4326;POINT(-95.375550 29.767664),2025-03-17 20:18:32
286e3f0a-dedb-aec4-e2b2-de4b3d5cab0e,SRID=4326;POINT(-79.385886 43.653343),SRID=4326;POINT(-79.381479 43.652690),2025-05-04 06:26:06
eac97d37-b587-8d33-1d5b-d8b04027b283,SRID=4326;POINT(-73.758772 42.651896),SRID=4326;POINT(-73.758561 42.650651),2024-04-11 20:51:46
d0ccc1a5-1b91-2adc-8333-34f66a6a0149,SRID=4326;POINT(-123.120866 49.281477),SRID=4326;POINT(-123.118612 49.280910),2025-09-14 11:25:41
c1dadb7d-6db2-094b-bce7-e2983c847821,,SRID=4326;POINT(-122.330226 47.606817),2025-07-21 18:27:35
fd063a58-aa3d-d585-eaec-f4e0e81909ce,,SRID=4326;POINT(-122.334507 47.603709),2025-02-16 03:31:51
